SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-24-2022,Single Family Residential,28824 Vista Grande,Hayward,CA,94544,1725000,4,3.0,Hayward Hills,2734,5446,2018,,631,141,Sold,,,https://www.redfin.com/CA/Hayward/28824-Vista-Grande-Dr-94544/home/143116840,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990399,N,Y,37.6366683,-122.0453454
PAST SALE,September-2-2022,Condo/Co-op,6400 Christie Ave #4324,Emeryville,CA,94608,465000,1,1.0,Emeryville,743,286590,1988,,626,519,Sold,,,https://www.redfin.com/CA/Emeryville/6400-Christie-Ave-94608/unit-4324/home/731471,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996418,N,Y,37.846127,-122.2954793
PAST SALE,September-1-2022,Single Family Residential,117 Tamalpais Rd,Berkeley,CA,94708,1100000,4,2.5,Berkeley Hills,3124,6500,1928,,352,,Sold,,,https://www.redfin.com/CA/Berkeley/117-Tamalpais-Rd-94708/home/689793,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996232,N,Y,37.8856318,-122.2600937
PAST SALE,August-12-2022,Single Family Residential,24142 Amaranth Loop,Hayward,CA,94541,1200000,3,3.5,Hayward,2005,1678,2020,,599,240,Sold,,,https://www.redfin.com/CA/Hayward/24142-Amaranth-Loop-94541/home/168818769,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40999862,N,Y,37.6683674,-122.0716935
PAST SALE,July-25-2022,Condo/Co-op,311 4Th St,Oakland,CA,94607,1100000,2,2.0,Alameda,1640,45000,1929,,671,620,Sold,,,https://www.redfin.com/CA/Oakland/311-4th-St-94607/home/167187755,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40998778,N,Y,37.7960686,-122.2726725
PAST SALE,July-15-2022,Single Family Residential,3845 Fiano Cmn,Fremont,CA,94555,1605000,4,3.5,FREMONT,2059,2040,2017,,780,144,Sold,,,https://www.redfin.com/CA/Fremont/3845-Fiano-Cmn-94555/home/112886367,MLSListings,ML81893108,N,Y,37.5778629,-122.0447904
PAST SALE,June-7-2022,Condo/Co-op,414 29Th Ave #1,Oakland,CA,94601,480000,1,2.0,Oakland,860,6240,2017,,558,477,Sold,,,https://www.redfin.com/CA/Oakland/414-29th-Ave-94601/unit-1/home/17188225,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40988010,N,Y,37.7730254,-122.2348664
PAST SALE,August-30-2022,Condo/Co-op,248 Anderly Ct #14,Hayward,CA,94541,535000,2,2.0,Cherryland,940,53323,1992,,569,514,Sold,,,https://www.redfin.com/CA/Hayward/248-Anderly-Ct-94541/unit-14/home/977629,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41002234,N,Y,37.674121,-122.1058737
PAST SALE,August-18-2022,Townhouse,8517 Seawind Way,Newark,CA,94560,888888,2,2.5,NEWARK,1424,7982,2019,,624,377,Sold,,,https://www.redfin.com/CA/Newark/8517-Seawind-Way-94560/home/146414571,MLSListings,ML81896631,N,Y,37.5201461,-122.0496527
PAST SALE,June-16-2022,Single Family Residential,4831 Fairfax Ave,Oakland,CA,94601,820000,2,1.0,Maxwell Pk Area,960,3268,1925,,854,,Sold,,,https://www.redfin.com/CA/Oakland/4831-Fairfax-Ave-94601/home/1268030,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992986,N,Y,37.7779903,-122.2030497
PAST SALE,August-23-2022,Single Family Residential,38746 Buckboard Cmn,Fremont,CA,94536,1400000,3,2.5,FREMONT,1780,3348,1988,,787,91,Sold,,,https://www.redfin.com/CA/Fremont/38746-Buckboard-Cmn-94536/home/1559190,MLSListings,ML81893325,N,Y,37.5639747,-121.9709282
PAST SALE,August-24-2022,Condo/Co-op,817 Tranquility Cir #9,Livermore,CA,94551,930000,3,3.5,Livermore,1508,,2018,,617,360,Sold,,,https://www.redfin.com/CA/Livermore/817-Tranquility-Cir-94551/unit-9/home/143115686,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41001686,N,Y,37.7018748,-121.7939322
PAST SALE,September-2-2022,Single Family Residential,277 Mavis Dr,Pleasanton,CA,94566,1445000,4,2.0,Heritage Gardens,1986,5125,1991,,728,105,Sold,,,https://www.redfin.com/CA/Pleasanton/277-Mavis-Dr-94566/home/1407799,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41003337,N,Y,37.6636336,-121.8607753
PAST SALE,August-24-2022,Single Family Residential,6409 Zinn Dr,Oakland,CA,94611,1400000,4,2.0,Montclair,2179,5988,1980,,642,,Sold,,,https://www.redfin.com/CA/Oakland/6409-Zinn-Dr-94611/home/1001994,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41000487,N,Y,37.8303554,-122.203759
PAST SALE,August-18-2022,Single Family Residential,6915 Norfolk Rd,Berkeley,CA,94705,1850000,4,2.5,Claremont Hills,3401,8945,1999,,544,,Sold,,,https://www.redfin.com/CA/Berkeley/6915-Norfolk-Rd-94705/home/1042555,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41001186,N,Y,37.8581291,-122.2252592
PAST SALE,August-12-2022,Condo/Co-op,38623 Cherry Ln #223,Fremont,CA,94536,700000,3,2.0,FREMONT,1101,,1974,,636,435,Sold,,,https://www.redfin.com/CA/Fremont/38623-Cherry-Ln-94536/unit-223/home/1057774,MLSListings,ML81900185,N,Y,37.5655494,-121.9738405
PAST SALE,June-9-2022,Single Family Residential,1823 El Padro Dr,Livermore,CA,94550,1190000,3,2.0,Sunset,1641,7514,1963,,725,,Sold,,,https://www.redfin.com/CA/Livermore/1823-El-Padro-Dr-94550/home/1009329,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991462,N,Y,37.6616975,-121.7925304
PAST SALE,,Single Family Residential,1020 Jones St Unit A,Berkeley,CA,94710,1200000,3,2.0,,1082,5376,1929,,1109,,,,,https://www.redfin.com/CA/Berkeley/1020-Jones-St-94710/unit-A/home/1745455,,,N,Y,37.8759216,-122.2957636
PAST SALE,July-15-2022,Single Family Residential,34323 Mulberry Ter,Fremont,CA,94555,1750000,4,2.5,Ardenwood,1771,3726,1992,,988,40,Sold,,,https://www.redfin.com/CA/Fremont/34323-Mulberry-Ter-94555/home/1738686,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995626,N,Y,37.5588585,-122.0588643
PAST SALE,June-15-2022,Single Family Residential,14822 Lark St,San Leandro,CA,94578,870000,2,1.0,SAN LEANDRO,1018,5400,1946,,855,,Sold,,,https://www.redfin.com/CA/San-Leandro/14822-Lark-St-94578/home/1449748,MLSListings,ML81889058,N,Y,37.7106836,-122.1304043
PAST SALE,August-23-2022,Condo/Co-op,34785 Mosaic Cmn #27,Fremont,CA,94555,720000,2,2.0,FREMONT,930,,1987,,774,425,Sold,,,https://www.redfin.com/CA/Fremont/34785-Mosaic-Cmn-94555/unit-27/home/1378820,MLSListings,ML81892972,N,Y,37.5623316,-122.0451801
PAST SALE,,Condo/Co-op,7445 Brigadoon Way #227,Dublin,CA,94568,1045000,3,3.0,,1520,,1996,,688,,,,,https://www.redfin.com/CA/Dublin/7445-Brigadoon-Way-94568/unit-227/home/1185009,,,N,Y,37.7009723,-121.9579529
PAST SALE,July-29-2022,Condo/Co-op,37326 Spruce Ter,Fremont,CA,94536,434500,1,1.0,FREMONT,593,,1986,,733,330,Sold,,,https://www.redfin.com/CA/Fremont/37326-Spruce-Ter-94536/home/12119129,MLSListings,ML81899583,N,Y,37.5614507,-122.004205
PAST SALE,June-16-2022,Single Family Residential,3461 Joaquin Miller Rd,Oakland,CA,94602,1650000,3,2.0,Joaquin Miller,1791,4340,1965,,921,,Sold,,,https://www.redfin.com/CA/Oakland/3461-Joaquin-Miller-Rd-94602/home/1495830,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990850,N,Y,37.80935,-122.1854029
PAST SALE,August-15-2022,Condo/Co-op,47112 Warm Springs Blvd #110,Fremont,CA,94539,635000,2,1.0,Warm Springs,900,119490,1982,,706,615,Sold,,,https://www.redfin.com/CA/Fremont/47112-Warm-Springs-Blvd-94539/unit-110/home/1684314,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996927,N,Y,37.4857209,-121.9263224
PAST SALE,June-7-2022,Single Family Residential,19918 Josh Pl,Castro Valley,CA,94546,1240000,3,2.0,Castro Valley,1597,6524,1999,,776,17,Sold,,,https://www.redfin.com/CA/Castro-Valley/19918-Josh-Pl-94546/home/1328200,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992258,N,Y,37.7015964,-122.0765096
PAST SALE,June-13-2022,Condo/Co-op,3439 Finnian Way,Dublin,CA,94568,1030000,3,3.0,Dublin Ranch,1679,,2006,,613,280,Sold,,,https://www.redfin.com/CA/Dublin/3439-Finnian-Way-94568/home/2110654,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990348,N,Y,37.70668226778762,-121.86245382352877
PAST SALE,August-5-2022,Single Family Residential,4150 Francisco St,Pleasanton,CA,94566,1425000,4,2.0,Amador Estates,1611,6500,1965,,885,,Sold,,,https://www.redfin.com/CA/Pleasanton/4150-Francisco-St-94566/home/1941173,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996381,N,Y,37.6750227,-121.8718711
PAST SALE,August-17-2022,Condo/Co-op,3998 Pino Grande Rd,Dublin,CA,94568,950000,2,2.5,Dublin,1666,,2016,,570,269,Sold,,,https://www.redfin.com/CA/Dublin/3998-Pino-Grande-Rd-94568/home/143115986,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40997600,N,Y,37.708846,-121.844475
PAST SALE,July-6-2022,Single Family Residential,27072 Belfast Ln,Hayward,CA,94542,1375000,4,3.0,Hayward Hills,2171,20431,1980,,633,,Sold,,,https://www.redfin.com/CA/Hayward/27072-Belfast-Ln-94542/home/1007655,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991020,N,Y,37.6555675,-122.0422596
PAST SALE,July-19-2022,Condo/Co-op,801 Franklin St #1211,Oakland,CA,94607,580000,2,1.5,Chinatown,1200,59184,1976,,483,699,Sold,,,https://www.redfin.com/CA/Oakland/801-Franklin-St-94607/unit-1211/home/1545446,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990471,N,Y,37.8002461,-122.2728767
PAST SALE,July-18-2022,Single Family Residential,3008 Dohr St,Berkeley,CA,94702,1300000,2,1.0,South Berkeley,1055,4000,1918,,1232,,Sold,,,https://www.redfin.com/CA/Berkeley/3008-Dohr-St-94702/home/1872831,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996723,N,Y,37.8528816,-122.2806521
PAST SALE,,Single Family Residential,1337 E 25th St,Oakland,CA,94606,620000,3,2.0,,1311,4560,1925,,473,,,,,https://www.redfin.com/CA/Oakland/1337-E-25th-St-94606/home/534909,,,N,Y,37.7963697,-122.236739
PAST SALE,June-21-2022,Condo/Co-op,61 Glashaus Loop,Emeryville,CA,94608,985000,2,2.5,Emeryville,1121,4405,2007,,879,227,Sold,,,https://www.redfin.com/CA/Emeryville/61-Glashaus-Loop-94608/home/17184556,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992949,N,Y,37.846567,-122.289949
PAST SALE,August-31-2022,Single Family Residential,2851 82Nd Ave,Oakland,CA,94605,630000,3,1.0,Eastmont Hills,1184,5760,1920,,532,,Sold,,,https://www.redfin.com/CA/Oakland/2851-82nd-Ave-94605/home/577909,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40998773,N,Y,37.7633043,-122.1641165
PAST SALE,August-8-2022,Single Family Residential,838 Chetland Rd,San Leandro,CA,94577,975000,2,1.0,San Leandro,1170,4200,1936,,833,,Sold,,,https://www.redfin.com/CA/San-Leandro/838-Chetland-Rd-94577/home/1227646,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41001028,N,Y,37.7323162,-122.1469069
PAST SALE,June-17-2022,Single Family Residential,289 Gresel St,Hayward,CA,94544,1020006,3,2.0,Fairway,1231,4984,1955,,829,,Sold,,,https://www.redfin.com/CA/Hayward/289-Gresel-St-94544/home/786805,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991800,N,Y,37.61642,-122.0369313
PAST SALE,July-29-2022,Single Family Residential,5618 Bridgeport Cir,Livermore,CA,94551,1080000,4,3.5,Livermore,1865,6664,1972,,579,,Sold,,,https://www.redfin.com/CA/Livermore/5618-Bridgeport-Cir-94551/home/924510,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991702,N,Y,37.7241388,-121.7302996
PAST SALE,June-28-2022,Condo/Co-op,1713 Sumner Pl,Hayward,CA,94541,552000,2,2.5,Upper B Street,1020,41079,1992,,541,438,Sold,,,https://www.redfin.com/CA/Hayward/1713-Sumner-Pl-94541/home/1919157,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996005,N,Y,37.6784203,-122.0686122
PAST SALE,August-12-2022,Single Family Residential,894 56Th St,Oakland,CA,94608,1100000,4,3.0,Santa Fe,2321,3675,1908,,474,,Sold,,,https://www.redfin.com/CA/Oakland/894-56th-St-94608/home/1774493,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996446,N,Y,37.8403776,-122.2738293
PAST SALE,June-17-2022,Condo/Co-op,3695 Stevenson Blvd Unit E210,Fremont,CA,94538,715000,2,2.0,Central Fremont,1040,195331,1991,,688,385,Sold,,,https://www.redfin.com/CA/Fremont/3695-Stevenson-Blvd-94538/unit-E210/home/1136638,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992231,N,Y,37.5435742,-121.973808
PAST SALE,June-7-2022,Single Family Residential,864 Mcelroy St,Oakland,CA,94607,750000,3,1.5,West Oakland,1153,1950,1990,,650,,Sold,,,https://www.redfin.com/CA/Oakland/864-McElroy-St-94607/home/1495426,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40979866,N,Y,37.8093492,-122.3016385
PAST SALE,July-25-2022,Single Family Residential,2513 Corriea Way,Fremont,CA,94539,1625000,3,2.0,Mission Jose,1397,3984,1972,,1163,41,Sold,,,https://www.redfin.com/CA/Fremont/2513-Corriea-Way-94539/home/1102517,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996077,N,Y,37.5389498,-121.9521771
PAST SALE,June-10-2022,Townhouse,27777 Hummingbird Ct,Hayward,CA,94545,770000,4,2.5,Hayward,1474,1100,1971,,522,268,Sold,,,https://www.redfin.com/CA/Hayward/27777-Hummingbird-Ct-94545/home/1010898,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991856,N,Y,37.62581,-122.099085
PAST SALE,July-27-2022,Condo/Co-op,1121 40Th St #1201,Emeryville,CA,94608,649000,2,2.0,Emeryville,1311,5065,2005,,495,714,Sold,,,https://www.redfin.com/CA/Emeryville/1121-40th-St-94608/unit-1201/home/2112010,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996014,N,Y,37.8307515,-122.2789465
PAST SALE,August-1-2022,Condo/Co-op,5501 De Marcus Blvd #617,Dublin,CA,94568,644000,1,1.0,Dublin,950,,2007,,678,375,Sold,,,https://www.redfin.com/CA/Dublin/5501-DeMarcus-Blvd-94568/unit-617/home/12118214,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40997060,N,Y,37.705241,-121.8987885
PAST SALE,August-30-2022,Single Family Residential,34183 Duke Ln,Fremont,CA,94555,1280000,3,2.0,FREMONT,1118,4691,1986,,1145,,Sold,,,https://www.redfin.com/CA/Fremont/34183-Duke-Ln-94555/home/1137288,MLSListings,ML81896925,N,Y,37.5704003,-122.0495411
PAST SALE,June-13-2022,Single Family Residential,6620 Gunn,Oakland,CA,94611,1861000,4,3.0,Montclair,3600,8773,1929,,517,,Sold,,,https://www.redfin.com/CA/Oakland/6620-Gunn-Dr-94611/home/1965152,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992143,N,Y,37.8327437,-122.191655
PAST SALE,June-24-2022,Single Family Residential,27750 Pompano Ave,Hayward,CA,94544,800000,3,2.0,Hayward,1000,5000,1954,,800,,Sold,,,https://www.redfin.com/CA/Hayward/27750-Pompano-Ave-94544/home/1022788,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992392,N,Y,37.6279295,-122.0769757
PAST SALE,June-21-2022,Single Family Residential,292 Rousseau St,Hayward,CA,94544,830000,3,2.0,Fairway,1590,5992,1955,,522,,Sold,,,https://www.redfin.com/CA/Hayward/292-Rousseau-St-94544/home/1747375,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40989935,N,Y,37.6188815,-122.0395511
PAST SALE,June-28-2022,Single Family Residential,1142 Silva Ln,Alameda,CA,94502,1450000,3,2.5,Heritage,1361,3700,1987,,1065,120,Sold,,,https://www.redfin.com/CA/Alameda/1142-Silva-Ln-94502/home/1082577,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993860,N,Y,37.7286434,-122.23439
PAST SALE,August-15-2022,Townhouse,4016 Carol Ave,Fremont,CA,94538,1175000,3,2.5,FREMONT,1460,2494,1989,,805,80,Sold,,,https://www.redfin.com/CA/Fremont/4016-Carol-Ave-94538/home/1108684,MLSListings,ML81898566,N,Y,37.527439,-121.958489
PAST SALE,August-15-2022,Single Family Residential,2111 High St,Oakland,CA,94601,662000,3,1.0,Jefferson,1029,5120,1924,,643,,Sold,,,https://www.redfin.com/CA/Oakland/2111-High-St-94601/home/551795,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41002599,N,Y,37.7772701,-122.2095667
PAST SALE,June-21-2022,Condo/Co-op,1041 Emerald Ter,Union City,CA,94587,949000,3,2.5,Union City,1431,447263,2006,,663,256,Sold,,,https://www.redfin.com/CA/Union-City/1041-Emerald-Ter-94587/home/12118683,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993324,N,Y,37.5901424,-122.0128395
PAST SALE,August-1-2022,Single Family Residential,39377 Mariposa Way,Fremont,CA,94538,1200000,3,2.0,Sundale,1372,6042,1959,,875,,Sold,,,https://www.redfin.com/CA/Fremont/39377-Mariposa-Way-94538/home/1987352,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992205,N,Y,37.534295,-121.99283
PAST SALE,August-19-2022,Condo/Co-op,1500 Park Ave #306,Emeryville,CA,94608,630000,1,1.0,Emeryville,1224,50821,1921,,515,522,Sold,,,https://www.redfin.com/CA/Emeryville/1500-Park-Ave-94608/unit-306/home/1410372,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993085,N,Y,37.8311662,-122.289756
PAST SALE,July-15-2022,Condo/Co-op,7052 Dublin Meadows St Unit C,Dublin,CA,94568,530000,1,1.0,Alamo Creek,805,,1992,,658,355,Sold,,,https://www.redfin.com/CA/Dublin/7052-Dublin-Meadows-St-94568/unit-C/home/1973100,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995774,N,Y,37.716241,-121.9132498
PAST SALE,July-22-2022,Single Family Residential,38866 Helen Way,Fremont,CA,94536,1510000,4,2.0,Glen Manor,1624,6231,1963,,930,,Sold,,,https://www.redfin.com/CA/Fremont/38866-Helen-Way-94536/home/1785547,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993247,N,Y,37.5421129,-121.9963392
PAST SALE,June-17-2022,Single Family Residential,2659 Kelly St,Livermore,CA,94551,1025000,3,2.0,Leland Heights,1148,6440,1957,,893,,Sold,,,https://www.redfin.com/CA/Livermore/2659-Kelly-St-94551/home/1950399,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992697,N,Y,37.6895975,-121.7669612
PAST SALE,July-1-2022,Single Family Residential,640 N Livermore Ave,Livermore,CA,94551-3833,790000,2,1.0,Livermore,840,5000,1951,,940,,Sold,,,https://www.redfin.com/CA/Livermore/640-N-Livermore-Ave-94551/home/1860852,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992168,N,Y,37.6888564,-121.7717462
PAST SALE,June-7-2022,Single Family Residential,26 Saddle Brook Ct,Oakland,CA,94619,1700000,3,2.5,Parkridge Estate,1806,10990,1963,,941,,Sold,,,https://www.redfin.com/CA/Oakland/26-Saddle-Brook-Ct-94619/home/1581508,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993917,N,Y,37.791271,-122.1461749
PAST SALE,June-8-2022,Single Family Residential,968 Acacia Way,Livermore,CA,94550,950000,3,2.0,Old South Side,1173,5000,1947,,810,,Sold,,,https://www.redfin.com/CA/Livermore/968-Acacia-Way-94550/home/736131,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990404,N,Y,37.6755768,-121.7607071
PAST SALE,June-28-2022,Single Family Residential,559 S N St,Livermore,CA,94550,965000,2,1.0,Old South Side,882,5000,1940,,1094,,Sold,,,https://www.redfin.com/CA/Livermore/559-S-N-St-94550/home/1295192,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990626,N,Y,37.6766891,-121.7723693
PAST SALE,June-17-2022,Single Family Residential,660 Lee Ave,San Leandro,CA,94577,1470000,4,2.0,San Leandro,2355,4040,1936,,624,,Sold,,,https://www.redfin.com/CA/San-Leandro/660-Lee-Ave-94577/home/596760,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991772,N,Y,37.732936,-122.1522297
PAST SALE,June-10-2022,Single Family Residential,17225 Santa Fe St,Hayward,CA,94541,800000,3,2.0,Ashland,1640,5100,1950,,488,,Sold,,,https://www.redfin.com/CA/Hayward/17225-Santa-Fe-St-94541/home/778634,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40986364,N,Y,37.6920788,-122.1028946
PAST SALE,August-22-2022,Single Family Residential,667 Sonoma,Livermore,CA,94550,900000,3,2.0,Livermore,1404,6000,1963,,641,,Sold,,,https://www.redfin.com/CA/Livermore/667-Sonoma-Ave-94550/home/1428169,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40998075,N,Y,37.6729332,-121.7910841
PAST SALE,July-29-2022,Single Family Residential,2570 Chateau Way,Livermore,CA,94550,1525000,4,2.0,Livermore,2125,11767,1986,,718,60,Sold,,,https://www.redfin.com/CA/Livermore/2570-Chateau-Way-94550/home/1009638,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993843,N,Y,37.671834,-121.7612635
PAST SALE,June-9-2022,Townhouse,781 Woodgate Dr,San Leandro,CA,94579,631000,2,2.5,San Leandro,1169,,,,540,250,Sold,,,https://www.redfin.com/CA/San-Leandro/781-Woodgate-Dr-94579/home/1966293,San Francisco MLS,422656771,N,Y,37.684667,-122.141036
PAST SALE,,Single Family Residential,676 N K St,Livermore,CA,94551,695000,2,1.0,,1085,5000,1952,,641,,,,,https://www.redfin.com/CA/Livermore/676-N-K-St-94551/home/1419015,,,N,Y,37.6887291,-121.7731705
PAST SALE,,Condo/Co-op,6970 Jarvis Ave #58,Newark,CA,94560,620000,2,1.0,,928,,1982,,668,,,,,https://www.redfin.com/CA/Newark/6970-Jarvis-Ave-94560/unit-58/home/856411,,,N,Y,37.542826,-122.054518
PAST SALE,June-16-2022,Multi-Family (2-4 Unit),14600 Pansy St,San Leandro,CA,94578,1100000,4,2.0,San Leandro,1500,5118,1951,,733,,Sold,,,https://www.redfin.com/CA/San-Leandro/14600-Pansy-St-94578/home/1006861,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40988063,N,Y,37.7089442,-122.1361273
PAST SALE,June-9-2022,Single Family Residential,16660 Los Banos St,San Leandro,CA,94578,785000,4,1.5,SAN LEANDRO,1438,7500,1910,,546,,Sold,,,https://www.redfin.com/CA/San-Leandro/16660-Los-Banos-St-94578/home/1381761,MLSListings,ML81881252,N,Y,37.6954113,-122.1063115
PAST SALE,June-10-2022,Single Family Residential,15719 Via Lunado,San Lorenzo,CA,94580,850000,3,1.0,S Lorenzo Vil,1144,4998,1944,,743,10,Sold,,,https://www.redfin.com/CA/San-Lorenzo/15719-Via-Lunado-94580/home/2008542,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991292,N,Y,37.6842549,-122.1322233
PAST SALE,,Single Family Residential,2209 Grant St,Berkeley,CA,94703,1250000,3,1.0,,1202,5200,1906,,1040,,,,,https://www.redfin.com/CA/Berkeley/2209-Grant-St-94703/home/1965754,,,N,Y,37.8682219,-122.2746711
PAST SALE,July-27-2022,Single Family Residential,4481 Niland St,Union City,CA,94587,2125000,4,3.0,Union City,2898,5000,2007,,733,,Sold,,,https://www.redfin.com/CA/Union-City/4481-Niland-St-94587/home/17186826,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40994800,N,Y,37.5782186,-122.0629041
PAST SALE,,Condo/Co-op,13834 Rose Dr Unit 2C,San Leandro,CA,94578,810000,4,3.0,,2145,,1981,,378,,,,,https://www.redfin.com/CA/San-Leandro/13834-Rose-Dr-94578/unit-2C/home/1568184,,,N,Y,37.711994,-122.14275
PAST SALE,July-26-2022,Townhouse,34776 Tuxedo Cmn,Fremont,CA,94555,800000,2,1.5,Ardenwood,991,331000,1987,,807,425,Sold,,,https://www.redfin.com/CA/Fremont/34776-Tuxedo-Cmn-94555/unit-46/home/1685635,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40994883,N,Y,37.5620193,-122.0459902
PAST SALE,June-13-2022,Single Family Residential,27580 Miami Ave,Hayward,CA,94545,990000,3,2.0,Hayward,1350,5400,1955,,733,,Sold,,,https://www.redfin.com/CA/Hayward/27580-Miami-Ave-94545/home/1008452,San Francisco MLS,422654537,N,Y,37.6290345,-122.0860968
PAST SALE,June-15-2022,Single Family Residential,3110 D St,Hayward,CA,94541,925000,3,1.0,Hayward,1069,6186,1952,,865,,Sold,,,https://www.redfin.com/CA/Hayward/3110-D-St-94541/home/957029,MetroList,222046457,N,Y,37.6790525,-122.0501183
PAST SALE,June-7-2022,Single Family Residential,90 Middleton Pl,Hayward,CA,94544,1161000,3,2.5,Orchard Park,1938,1654,2015,,599,219,Sold,,,https://www.redfin.com/CA/Hayward/90-Middleton-Pl-94544/home/95474143,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993022,N,Y,37.656055,-122.0865739
PAST SALE,June-13-2022,Condo/Co-op,27505 Tampa Ave #39,Hayward,CA,94544,400000,2,2.5,Hayward,910,,1981,,440,527,Sold,,,https://www.redfin.com/CA/Hayward/27505-Tampa-Ave-94544/unit-39/home/1001272,BAREIS,322037733,N,Y,37.6329036,-122.0769091
PAST SALE,June-8-2022,Multi-Family (2-4 Unit),26555 Chisholm Ct,Hayward,CA,94544,1425000,10,6.0,Hayward,4365,7620,1963,,326,,Sold,,,https://www.redfin.com/CA/Hayward/26555-Chisholm-Ct-94544/home/1002763,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40989489,N,Y,37.6418849,-122.078729
PAST SALE,,Single Family Residential,3740 Boulder Canyon Dr,Castro Valley,CA,94552,595000,4,3.0,,2542,6232,1998,,234,,,,,https://www.redfin.com/CA/Castro-Valley/3740-Boulder-Canyon-Dr-94552/home/956362,,,N,Y,37.6905743,-122.043414
PAST SALE,June-10-2022,Townhouse,25265 Parklane Dr,Hayward,CA,94544,810000,2,2.5,HAYWARD,1445,1445,2019,,561,280,Sold,,,https://www.redfin.com/CA/Hayward/25265-Parklane-Dr-94544/home/168818444,MLSListings,ML81887896,N,Y,37.655158,-122.07297
PAST SALE,June-14-2022,Condo/Co-op,25090 Copa Del Oro Dr #101,Hayward,CA,94545,460000,1,1.0,Hayward,608,256074,1986,,757,316,Sold,,,https://www.redfin.com/CA/Hayward/25090-Copa-Del-Oro-Dr-94545/unit-101/home/989136,San Francisco MLS,422657072,N,Y,37.644558,-122.1024595
